time_s,CH1_V,CH2_V
1.005243474859245740e-03,8.627450980392157298e-01,3.294117647058823373e+00
1.005245474859189176e-03,9.019607843137255054e-01,3.254901960784313708e+00
1.005247474859132613e-03,9.411764705882352811e-01,3.176470588235293935e+00
1.005249474859076049e-03,9.019607843137255054e-01,3.372549019607843146e+00
1.005251474859019485e-03,8.627450980392157298e-01,3.137254901960784270e+00
1.005253474858962921e-03,8.627450980392157298e-01,3.254901960784313708e+00
1.005255474858906357e-03,9.019607843137255054e-01,3.294117647058823373e+00
1.005257474858849793e-03,9.411764705882352811e-01,3.137254901960784270e+00
1.005259474858793229e-03,8.235294117647058432e-01,3.333333333333333037e+00
1.005261474858736665e-03,9.411764705882352811e-01,3.137254901960784270e+00
1.005263474858680102e-03,9.411764705882352811e-01,3.254901960784313708e+00
1.005265474858623538e-03,9.411764705882352811e-01,3.294117647058823373e+00
1.005267474858566974e-03,8.235294117647058432e-01,3.176470588235293935e+00
1.005269474858510410e-03,8.627450980392157298e-01,3.333333333333333037e+00
1.005271474858453846e-03,9.019607843137255054e-01,3.137254901960784270e+00
1.005273474858397282e-03,9.411764705882352811e-01,2.705882352941176183e+00
1.005275474858340718e-03,8.627450980392157298e-01,1.019607843137255054e+00
1.005277474858284155e-03,9.411764705882352811e-01,-2.352941176470588203e-01
1.005279474858227591e-03,8.627450980392157298e-01,-7.843137254901959565e-01
1.005281474858171027e-03,9.803921568627450567e-01,-7.450980392156862919e-01
1.005283474858114463e-03,8.627450980392157298e-01,-3.529411764705882582e-01
1.005285474858057899e-03,8.235294117647058432e-01,2.745098039215685959e-01
1.005287474858001335e-03,9.019607843137255054e-01,3.921568627450980338e-02
1.005289474857944771e-03,9.019607843137255054e-01,7.843137254901960675e-02
1.005291474857888208e-03,8.627450980392157298e-01,0.000000000000000000e+00
1.005293474857831644e-03,8.627450980392157298e-01,7.843137254901960675e-02
1.005295474857775080e-03,8.627450980392157298e-01,-7.843137254901960675e-02
1.005297474857718516e-03,9.411764705882352811e-01,-7.843137254901960675e-02
1.005299474857661952e-03,8.235294117647058432e-01,1.176470588235294101e-01
1.005301474857605388e-03,9.019607843137255054e-01,-1.960784313725490169e-01
1.005303474857548824e-03,9.019607843137255054e-01,7.843137254901960675e-02
1.005305474857492260e-03,9.411764705882352811e-01,1.176470588235294101e-01
1.005307474857435697e-03,8.627450980392157298e-01,-3.921568627450980338e-02
1.005309474857379133e-03,8.235294117647058432e-01,7.843137254901960675e-02
1.005311474857322569e-03,9.411764705882352811e-01,-1.568627450980392135e-01
1.005313474857266005e-03,9.411764705882352811e-01,-3.921568627450980338e-02
1.005315474857209441e-03,8.627450980392157298e-01,0.000000000000000000e+00
1.005317474857152877e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005319474857096313e-03,9.019607843137255054e-01,1.568627450980392135e-01
1.005321474857039750e-03,9.411764705882352811e-01,-7.843137254901960675e-02
1.005323474856983186e-03,8.627450980392157298e-01,0.000000000000000000e+00
1.005325474856926622e-03,8.235294117647058432e-01,3.921568627450980338e-02
1.005327474856870058e-03,9.019607843137255054e-01,-3.921568627450980338e-02
1.005329474856813494e-03,9.019607843137255054e-01,7.843137254901960675e-02
1.005331474856756930e-03,8.627450980392157298e-01,-7.843137254901960675e-02
1.005333474856700366e-03,9.019607843137255054e-01,7.843137254901960675e-02
1.005335474856643803e-03,9.019607843137255054e-01,3.921568627450980338e-02
1.005337474856587239e-03,9.411764705882352811e-01,-7.843137254901960675e-02
1.005339474856530675e-03,8.235294117647058432e-01,7.843137254901960675e-02
